,date_time,headlines
819,2017-05-17 09:32:59.521,"Stocks To Watch: Andhra Bank, Dhanlaxmi Bank, Lupin, Tata Steel"
820,2017-05-16 21:02:29.000,Two Billionaires Have Yet to Approve Flipkart Pact for Snapdeal
821,2018-11-26 07:44:52.469,"Stocks To Watch: Bharti Airtel, Bajaj Finance, HCL Tech, Indian Oil, Strides Pharma"
822,2018-11-26 07:21:24.478,All You Need To Know Going Into Trade On Nov. 26
823,2018-11-22 20:16:03.886,BQuick On Nov. 22: Top 10 Stories In Under 10 Minutes 
824,2016-06-29 07:31:51.000,India Stocks Gain as Investors Seek Safety in Consumer Companies
825,2018-11-05 20:14:36.351,BQuick On Nov. 5: Top 10 News Stories In Under 10 Minutes 
826,2017-04-22 10:00:59.464,Deal Street: Urban Clap And Lendingkart Go The Debt Funding Way  
827,2017-04-19 16:06:09.000,Trump Moves to Realign Visa Allotments Key to Tech Outsourcing
828,2017-04-13 21:19:42.000,Trump Puts Indians First by Clamping Down on IT Visas
829,2017-04-13 10:57:22.000,Every Tech Billionaire in India Takes Hit From Trump Visa Reform
830,2017-04-12 08:24:23.216,"Stocks To Watch: Cairn India, Gammon India, Indoco Remedies"
831,2017-04-05 10:54:10.524,"Stocks Radar: Dr. Reddy’s, ICICI Bank, KEC International"
832,2018-09-11 07:54:34.519,"Stocks To Watch: Jaiprakash Associates, ICICI Securities, Sun Pharma"
833,2018-08-29 08:35:42.488,"Stocks To Watch: JSW Steel,  Bharti Airtel, Vedanta, Lakshmi Vilas Bank, Nalco"
834,2018-08-20 09:25:02.567,"Stocks To Watch: Dalmia Bharat, Godrej Consumer, Infosys, L&T"
835,2016-05-15 07:33:57.000,Indian Stocks Cap Biggest Weekly Loss in Month on Global Selloff
836,2017-03-02 14:00:16.042,"It May Be A Good Time To Pull Back From Indian Equities, Says Deutsche Bank"
837,2018-07-24 16:48:57.396,Non-Solicitation In The Context Of Competition And Labour Laws      
838,2018-07-21 20:20:53.773,"Weekly Wrap: Sensex, Rupee Break Record, Modi Wins No-Confidence Motion"
839,2018-07-06 07:48:10.083,All You Need To Know Going Into Trade On July 6
840,2018-06-29 09:21:27.526,"Stocks To Watch: Titan, Tata Steel, Adani Ports, Fortis, United Spirits"
841,2018-06-13 09:12:53.157,"Stocks To Watch: Sun Pharma, TCS, Page Industries, Ruchi Soya"
842,2017-01-25 08:25:37.603,"Stocks To Watch: Bharti Airtel, Biocon, ITC And More"
843,2017-01-20 05:48:45.301,"Variable Pay Cut After Some Units Failed To Meet Targets, Says New TCS CEO"
844,2017-01-17 11:11:13.012,"Maintaining High Margins May No Longer Be Possible, Says Asian Paints At Davos"
845,2017-01-14 16:19:18.900,Fintech Tracker: Can BigDecisions.com Replace Your Financial Adviser?
846,2018-04-25 08:13:53.143,"Stocks To Watch: Ashoka Buildcon, DCM Shriram, Strides Shasun"
847,2018-03-19 07:50:43.448,"Stocks To Watch: GMR Infra, UPL, Videocon Industries, TV Today"
848,2018-03-16 07:44:47.730,All You Need To Know Going Into Trade On March 16
849,2018-03-15 07:53:28.549,All You Need To Know Going Into Trade On March 15
850,2016-11-23 08:20:37.851,"Stocks To Watch: Larsen & Toubro, Tata Chemicals, Sun Pharma And More"
851,2016-11-22 07:58:14.303,"Stocks To Watch: TCS, IRB Infra, Sobha,  L&T And More"
852,2018-02-24 09:17:54.236,Self-Driving Tech Pioneer Wants To Fill India’s Coding Talent Void
853,2016-11-16 08:14:48.315,"Stocks To Watch: GAIL, Welspun India, Oil Marketing Companies And More"
854,2018-02-21 07:58:03.121,"Stocks To Watch: Bank Of Baroda, Gitanjali Gems, RIL, Union Bank"
855,2016-11-08 07:46:47.165,"Stocks To Watch: ICICI Bank, BHEL, Britannia, Varun Beverages And More"
856,2018-02-07 07:42:31.197,"Stocks To Watch: Aurobindo Pharma, Cipla, Eicher Motors, Hero MotoCorp"
857,2016-10-28 08:01:31.561,"Stocks To Watch: Bajaj Auto, Eicher Motors, Tech Mahindra, JSW Steel And More"
858,2018-01-24 07:39:02.732,"Stocks To Watch: Biocon, Idea Cellular, InterGlobe Aviation, Quess Corp"
859,2016-10-25 17:05:02.313,Government Has Strategic Control; No Threat To Tax Data: GSTN Chairman
860,2016-10-21 13:44:52.470,IT Stocks Unlikely To Fall Further From Here: Mirae Asset Global
861,2016-10-21 07:41:37.030,"Stocks To Watch: Reliance Industries, HCL Tech, ACC, Biocon And More"
862,2016-10-20 04:50:40.000,India’s Sensex Retreats After Biggest Advance in Five Months
863,2016-10-17 15:20:12.000,Indian Software Dies at 17 From Failure to Grasp Future
864,2018-01-10 07:38:29.436,"Stocks To Watch: Electrosteel Steels, Infosys, NMDC, Power Grid, Spice Mobility"
865,2018-01-03 07:46:45.074,"Stocks To Watch: Apar Industries, Dixon Technologies, Punjab & Sind Bank"
866,2016-10-10 09:31:33.657,"Stocks To Watch: Adani Transmission, Tata Steel, Maruti, ITC And More"
867,2018-01-01 15:59:15.887,"Sensex, Nifty Sink In Last Hour Selloff On First Day Of 2018"
868,2017-12-26 07:24:41.891,"Stocks To Watch: GVK Power, Religare Enterprises, L&T, Tata Steel"
869,2017-12-26 07:18:50.096,All You Need To Know Going Into Trade On Dec. 26
870,2016-10-05 07:46:56.000,"Deaths, Riots in Bangalore Show Threat to India’s Water"
871,2016-10-03 04:35:30.000,India MidCaps Rebound as Sensex Completes Second Quarterly Gain
872,2016-09-21 07:58:19.580,"Stocks To Watch: IOC, GAIL, IRB Infrastructure, MCX India And Others"
873,2017-12-04 08:32:02.324,"Stocks To Watch: Biocon, DLF, Dr. Reddy’s, Hero MotoCorp, Infosys, VST Tillers"
874,2017-11-20 07:54:32.136,"Stocks To Watch: Cadila Healthcare, Cipla, IndusInd Bank, Lupin, Yes Bank, L&T "
875,2016-09-08 10:27:10.236,"Stocks Radar: IT Stocks, Yes Bank, ONGC, Aptech and More"
876,2016-09-08 08:55:26.235,"Stocks To Watch: YES Bank, GAIL India, ONGC, SAIL And More"
877,2016-09-02 22:19:29.785,Room On Upside For Indian Equities; Fed Rate Hike Not A Concern: Centrum’s Kunj Bansal
878,2016-08-30 16:22:35.864,"Sensex Gains 440, Nifty Nears 8750 as Banks, Autos Zoom; Bharti Airtel Slips 3%"
879,2016-08-30 08:12:08.470,"Stocks to Watch: Zee Entertainment, Centrum Capital, AB Nuvo, DLF and More"
880,2016-08-30 07:44:57.000,Tata Motors Helps India Stocks End Two-Day Drop in Subdued Trade
881,2017-10-26 07:49:41.381,"Stocks To Watch: HDFC, HUL, Biocon, Jubilant Foodworks, Axis Bank"
882,2017-10-25 07:36:04.715,"Stocks To Watch: HUL, Infosys,  IDFC Bank, Kotak Mahindra Bank, Yes Bank"
883,2016-08-19 10:14:45.569,"Stocks Radar: State Bank of India, Bharti Airtel, TCS and More"
884,2016-08-17 08:39:51.849,"Stocks to Watch: Just Dial, Strides Shasun, SBI and More"
885,2017-10-18 08:03:55.179,"Stocks To Watch:  Axis Bank, MAS Financial, PowerGrid, Ultratech Cement"
886,2016-08-08 09:31:09.256,"Stocks to Watch: Asian Paints, HPCL, Wockhardt and More"
887,2016-08-04 07:27:30.736,"QBiz: HCL Tech Scores Big, Ratan Tata to Set up VC Fund, & More "
888,2017-09-28 08:03:25.269,"Stocks To Watch: Power Grid, ONGC, Reliance Industries, Jain Irrigation, GE Power India"
889,2017-09-27 13:37:38.000,You Won't Find Any Women on Boards of These Asian Billionaires
890,2017-09-18 09:16:25.452,"Stocks To Watch: Cadila, Dr. Reddy’s Labs, Laurus Labs, Reliance Power"
891,2017-09-18 07:21:41.100,"

All You Need To Know Going Into Trade On September 18"
892,2017-09-15 07:52:52.665,All You Need To Know Going Into Trade On September 15
893,2017-09-14 08:09:31.308,"Stocks To Watch: BPCL,  InterGlobe Aviation, Jubilant Foodworks, Sobha, Tata Chemicals "
894,2017-09-13 11:49:02.042,All You Need To Know Going Into Trade On September 13
895,2016-07-21 08:04:32.177,"Stocks to Watch: Dabur, HDFC Bank, JSPL and More"
896,2017-08-31 09:07:29.424,All You Need To Know About Trade On August 31
897,2016-07-11 09:09:34.287,"Stocks to Watch: IndusInd Bank, L&T Infotech, Tata Steel and More "
898,2017-08-21 15:33:57.503,"Sikka’s Exit A Negative For Infosys, Say Brokerages"
899,2021-01-25 07:42:07.952,All You Need To Know Going Into Trade On January 25
900,2021-01-22 08:36:28.906,All You Need To Know Going Into Trade On January 22
901,2021-01-18 07:26:25.193,"Stocks To Watch: HDFC Bank, L&T Finance, Metropolis, Shoppers Stop"
902,2021-01-18 07:18:30.863,All You Need To Know Going Into Trade On January 18
903,2017-08-21 07:30:59.831,"Stocks To Watch: Bajaj Electricals, Infosys, Laurus Labs"
904,2021-01-14 07:16:37.077,All You Need To Know Going Into Trade On January 14
905,2020-12-23 07:20:31.245,All You Need To Know Going Into Trade On December 23
906,2020-12-17 08:34:06.726,All You Need To Know Going Into Trade On December 17
907,2020-12-10 08:11:34.292,All You Need To Know Going Into Trade On December 10
908,2020-12-07 20:26:18.680,BQuick On Dec. 7: Top 10 Stories In Under 10 Minutes
909,2020-12-03 08:09:36.655,All You Need To Know Going Into Trade On December 3
910,2020-11-23 07:40:43.839,All You Need To Know Going Into Trade On November 23
911,2020-11-11 08:23:18.265,All You Need To Know Going Into Trade On November 11
912,2020-10-28 07:34:20.653,All You Need To Know Going Into Trade On October 28
913,2020-10-20 08:44:20.439,All You Need To Know Going Into Trade On October 20
914,2020-10-14 07:44:56.734,All You Need To Know Going Into Trade On October 14
915,2020-10-13 20:14:02.855,BQuick On Oct. 13: Top 10 Stories In Under 10 Minutes    
916,2017-08-16 08:02:51.144,"Stocks To Watch: HDFC, Aries Agro,  Coal India, Tata Global"
917,2020-10-08 20:19:02.510,BQuick On Oct. 8: Top 10 Stories In Under 10 Minutes  
918,2020-10-08 08:22:16.970,All You Need To Know Going Into Trade On October 8
919,2020-09-21 08:54:16.352,All You Need To Know Going Into Trade On September 21
920,2020-09-09 10:35:17.147,All You Need To Know Going Into Trade On September 9
921,2020-09-08 08:46:14.695,All You Need To Know Going Into Trade On September 8
922,2016-06-27 19:41:07.000,Hold Your Nose. Brexit Noodles Are a Dog's Breakfast
923,2020-09-04 08:00:45.933,All You Need To Know Going Into Trade On September 4
924,2016-06-27 11:52:04.000,Tata Motors Paces India Stocks Selloff on Brexit Vote Result
925,2016-06-27 08:33:45.000,Brexit Brings Short-Lived Pain For India’s Top IT Exporters
926,2020-08-27 08:11:57.010,All You Need To Know Going Into Trade On August 27
927,2020-08-20 08:05:46.841,All You Need To Know Going Into Trade On August 20
928,2020-08-17 20:21:32.962,BQuick On Aug. 17: Top 10 Stories In Under 10 Minutes  
929,2020-08-17 11:57:20.601,All You Need To Know Going Into Trade On August 17
930,2020-08-17 06:11:19.990,"Stocks To Watch: Dilip Buildcon, Glenmark, ICICI Bank, IDFC First Bank, United Breweries"
931,2020-08-14 08:34:27.075,All You Need To Know Going Into Trade On August 14
932,2020-08-12 12:25:24.225,All You Need To Know Going Into Trade On August 12
933,2020-08-12 06:27:21.746,"Stocks To Watch: Adani Ports, Aurobindo Pharma, Ashok Leyland, Eicher Motors, HDFC, Petronet LNG"
934,2020-08-07 08:04:02.101,All You Need To Know Going Into Trade On August 7
935,2020-08-07 06:50:47.217,"Stocks To Watch: Adani Enterprises, Cipla, HPCL, Indian Hotels, Jubilant FoodWorks, Lupin, M&M, Novartis, Vodafone Idea"
936,2020-07-31 08:15:52.527,All You Need To Know Going Into Trade On July 31
937,2020-07-31 06:25:08.375,"Stocks To Watch: IOC, RIL, SBI, Sun Pharma, Tata Motors, UPL"
938,2020-07-24 07:39:52.291,All You Need To Know Going Into Trade On July 24
939,2020-07-21 10:40:55.605,All You Need To Know Going Into Trade On July 21
940,2020-07-15 20:15:06.698,BQuick On July 15: Top 10 Stories In Under 10 Minutes
941,2020-07-15 10:14:43.858,All You Need To Know Going Into Trade On July 15
942,2020-07-14 20:12:27.143,BQuick On July 14: Top 10 Stories In Under 10 Minutes
943,2020-07-14 08:22:03.412,All You Need To Know Going Into Trade On July 14
944,2020-07-13 08:20:57.979,All You Need To Know Going Into Trade On July 13
945,2020-07-08 07:30:45.054,All You Need To Know Going Into Trade On July 8
946,2017-08-02 08:25:49.523,"

All You Need To Know Going Into Trade On August 2"
947,2020-06-24 07:55:16.121,All You Need To Know Going Into Trade On June 24
948,2020-06-24 06:34:41.128,"Stocks To Watch: Asian Paints, Bank Of Baroda, Berger Paints, GAIL, India Cements, IOC, Sical Logistics, Union Bank"
949,2020-06-23 20:24:38.037,BQuick On June 23: Top 10 Stories In Under 10 Minutes
950,2017-08-01 07:08:41.346,All You Need To Know Going Into Trade On August 1
951,2020-06-17 08:11:56.512,All You Need To Know Going Into Trade On June 17
952,2020-06-17 06:25:10.532,"Stocks To Watch: HDFC, HPCL, IGL, NMDC, Pidilite Industries, RBL Bank"
953,2017-07-31 07:36:37.867,All You Need To Know Going Into Trade On July 31
954,2020-06-12 07:40:43.484,All You Need To Know Going Into Trade On June 12
955,2020-06-10 07:34:13.651,All You Need To Know Going Into Trade On June 10
956,2017-07-28 07:37:37.099,"

All You Need To Know Going Into Trade On July 28"
957,2020-05-29 20:16:57.551,BQuick On May 29: Top 10 Stories In Under 10 Minutes
958,2017-07-27 07:03:56.649,"

All You Need To Know Going Into Trade On July 27"
959,2017-07-26 09:32:09.014,"Stocks To Watch: Axis Bank, Bharti Airtel, Hero MotoCorp, Suzlon"
960,2017-07-26 07:42:42.530,All You Need To Know Going Into Trade On July 26
961,2017-07-25 06:53:39.351,All You Need To Know Going Into Trade On July 25
962,2020-05-06 07:50:01.125,All You Need To Know Going Into Trade On May 6
963,2020-04-30 20:51:26.289,BQuick On April 30: Top 10 Stories In Under 10 Minutes
964,2017-07-21 07:56:01.754,All You Need To Know Going Into Trade On Friday
965,2017-07-20 10:09:55.765,"Stocks To Watch: Canara Bank, HPCL, Just Dial, ONGC, Reliance "
966,2017-07-20 07:02:23.232,All You Need To Know Going Into Trade This Thursday
967,2017-07-19 07:58:50.047,"

All You Need To Know Going Into Trade This Wednesday"
968,2020-04-16 21:03:04.604,BQuick On April 16: Top 10 Stories In Under 10 Minutes  
969,2020-04-16 15:47:58.465,"Sensex, Nifty Hold Gains In Lacklustre Trading Session"
970,2020-04-16 13:09:26.860,All You Need To Know Going Into Trade On April 16
971,2020-04-15 20:10:02.651,BQuick On April 15: Top 10 Stories In Under 10 Minutes
972,2020-04-15 07:39:16.757,All You Need To Know Going Into Trade On April 15
973,2017-07-18 07:19:50.582,All You Need To Know Going Into Trade This Tuesday
974,2017-07-17 07:39:58.707,All You Need To Know Going Into Trade This Monday
975,2020-04-01 19:48:06.683,BQuick On April 1: Top 10 Stories In Under 10 Minutes    
976,2017-07-13 08:25:45.014,All You Need To Know Going Into Trade This Thursday
977,2020-03-20 15:59:05.244,"Sensex, Nifty’s Best Gain Since 2009 And Worst Weekly Drop Since 2008"
978,2017-07-12 08:19:23.331,All You Need To Know Going Into Wednesday’s Trade
979,2020-03-18 08:26:13.624,All You Need To Know Going Into Trade On March 18
980,2020-03-16 08:01:37.111,All You Need To Know Going Into Trade On March 16
981,2017-07-11 11:35:44.000,Flying Cars to AI Feature in Contest to Solve Bangalore Gridlock
982,2020-03-13 07:53:18.357,All You Need To Know Going Into Trade On March 13
983,2020-03-13 06:22:58.070,"Stocks To Watch: Astra Zeneca, Bandhan Bank, SBI, Sun Pharma, Yes Bank  "
984,2017-07-07 07:02:05.300,All You Need To Know Going Into Friday’s Trade
985,2020-02-07 20:55:10.565,BQuick On Feb. 7: Top 10 Stories In Under 10 Minutes
986,2020-02-07 15:35:21.211,"Sensex, Nifty Halt Four-Day Gaining Streak As RIL, HDFC Drag"
987,2020-02-07 11:07:22.978,"Stocks To Watch: Britannia, Hero MotoCorp, NTPC, UPL, Tata Steel"
988,2016-05-26 20:59:24.000,Whitman's Sale of Hewlett-Packard for Parts Sadly Isn't Over Yet
989,2020-02-07 06:50:19.610,All You Need To Know Going Into Trade On Feb. 7
990,2020-01-31 20:17:30.786,BQuick On Jan. 31: Top 10 Stories In Under 10 Minutes  
991,2020-01-31 07:04:50.133,All You Need To Know Going Into Trade On Jan. 31
992,2020-01-31 06:20:29.615,"Stocks To Watch: Bharti Infratel, Equitas Holdings, HUL, ITC, Kotak Mahindra Bank, Marico, Power Grid, SBI, Tata Motors, Tech Mahindra"
993,2020-01-20 15:33:33.469,"Sensex, Nifty Log Worst Fall In Two Weeks As RIL, Kotak Mahindra Bank Drag"
994,2020-01-20 14:13:14.138,The Mutual Fund Show: Should You Invest In A Fund With International Exposure? 
995,2020-01-20 07:03:18.334,"Stocks To Watch: HCL Tech, HDFC Bank, Kotak Mahindra Bank, L&T Finance, L&T Tech, TCS, Reliance Industries"
996,2020-01-20 06:57:32.672,All You Need To Know Going Into Trade On Jan. 20
997,2020-01-17 15:38:59.300,"Sensex, Nifty End Mixed On A Volatile Day As HDFC’s Losses Offset RIL’s Gains"
998,2020-01-17 06:57:02.065,"Stocks To Watch: Bharti Airtel, Cyient, Hathway Cable, HCL Tech, Karnataka Bank, Reliance Industries, South Indian Bank, TCS, Vodafone Idea  "
999,2020-01-17 06:49:59.838,All You Need To Know Going Into Trade On Jan. 17
1000,2020-01-15 15:41:20.882,"Sensex, Nifty Halt Record Closing Streak As IndusInd Bank, Infosys Drag"
1001,2020-01-15 07:12:12.563,All You Need To Know Going Into Trade On Jan. 15
1002,2020-01-14 20:13:28.716,BQuick On Jan. 14: Top 10 Stories In Under 10 Minutes  
1003,2020-01-14 15:36:33.556,"Sensex, Nifty Close At Record Highs For Second Day In A Row"
1004,2017-06-21 16:33:32.286,Oil Stocks Drag Nifty; HUL Top Sensex Gainer
1005,2019-12-13 15:34:28.323,"Sensex, Nifty Log Best Weekly Gains In Over A Month"
1006,2017-06-13 16:18:52.649,"Nifty Struggles To Hold 9,600 After Late Selloff In  Tech Stocks"
1007,2019-11-26 23:29:33.469,Bulls Interrupted: How Motilal Oswal’s Raamdeo Agrawal Deals With A Polarised Indian Market
1008,2019-11-20 15:37:12.121,"Sensex Closes At Record High; Nifty Ends Near 12,000"
1009,2019-11-20 06:41:27.360,All You Need To Know Going Into Trade On Nov. 20
1010,2017-06-07 15:32:13.000,The Secret Way Silicon Valley Uses the H-1B Program
1011,2017-06-06 11:06:24.327,"Stocks Radar: Adani Power, India Grid Trust, Strides Shashun"
1012,2019-11-14 08:33:41.655,"Stocks To Watch: Aurobindo Pharma, Bata, Bharti Airtel, Cadila, DHFL, Grasim, ONGC, Vedanta"
1013,2019-11-14 07:11:07.569,All You Need To Know Going Into Trade On Nov. 14
1014,2019-10-16 20:29:53.433,BQuick On Oct. 16: Top 10 Stories In Under 10 Minutes 
1015,2019-10-16 19:21:50.979,Sensex Registers Longest Gaining Streak Since Budget
1016,2019-10-16 10:57:16.512,All You Need To Know Going Into Trade On Oct. 16
1017,2019-10-15 21:50:22.269,BQuick On Oct. 15: Top 10 Stories In Under 10 Minutes
1018,2019-10-15 16:06:52.758,"Sensex, Nifty Close At Two-Week High"
1019,2019-10-15 07:15:31.433,All You Need To Know Going Into Trade On Oct. 15
1020,2017-05-24 20:38:28.000,Trump Blamed for Job Losses as India Tech Workers Face Cuts
1021,2019-10-07 20:19:15.636,"Sensex, Nifty Clock Two-Week Low Ahead Of Earnings Season"
1022,2019-10-07 07:59:13.472,"Stocks To Watch: Ashok Leyland, Bosch, HDFC, JSW Steel, Talwalkars, Zee"
1023,2019-10-07 07:59:03.154,All You Need To Know Going Into Trade On Oct. 7
1024,2019-10-03 22:02:45.717,BQuick On Oct. 3: Top 10 Stories In Under 10 Minutes
1025,2019-09-25 20:31:53.516,BQuick On Sept. 25: Top 10 Stories In Under 10 Minutes
1026,2019-09-24 16:25:36.909,"Sensex, Nifty Snap Two-Day Rally As Financial Stocks Weigh"
1027,2019-09-18 07:55:46.696,All You Need To Know Going Into Trade On Sept. 18
1028,2019-09-17 16:15:09.298,Nifty Erases 2019 Gains As Oil Concerns Spook Investors
1029,2019-09-17 07:11:57.920,All You Need To Know Going Into Trade On Sept. 17
1030,2019-09-05 20:53:34.107,BQuick On Sept. 5: Top 10 Stories In Under 10 Minutes
1031,2019-09-05 15:48:25.683,"Sensex, Nifty End Mixed On Worries Of Earnings Slump Extending"
1032,2019-09-05 07:30:31.123,All You Need To Know Going Into Trade On Sept. 5
1033,2019-08-21 21:49:54.361,BQuick On Aug. 21: Top 10 Stories In Under 10 Minutes
1034,2019-08-14 06:56:40.144,All You Need To Know Going Into Trade On Aug. 14
1035,2019-08-14 06:27:23.764,"Stocks To Watch: Coal India, Future Retail, GAIL, Grasim, Nalco, ONGC"
1036,2019-08-08 09:04:51.903,"Stocks To Watch: Affle India, HCL Tech, HPCL, RIL, Tata Steel, UltraTech Cement"
1037,2019-08-06 07:46:57.700,"Stocks To Watch: Berger Paints, Indiabulls Housing Finance, SRF, Titan, Yes Bank"
1038,2019-08-06 07:28:04.389,All You Need To Know Going Into Trade On Aug. 6
1039,2019-08-01 08:31:48.003,All You Need To Know Going Into Trade On Aug. 1
1040,2019-08-01 07:35:31.123,"Stocks To Watch: Bharti Airtel, Eicher Motors, IDBI Bank, UPL, Zee"
1041,2019-07-18 20:40:57.800,BQuick On July 18: Top 10 Stories In Under 10 Minutes
1042,2019-07-18 07:18:39.624,All You Need To Know Going Into Trade On July 18
1043,2019-07-17 20:20:49.425,BQuick On July 17: Top 10 Stories In Under 10 Minutes
1044,2019-07-17 08:24:25.166,All You Need To Know Going Into Trade On July 17
1045,2019-07-16 20:16:36.998,BQuick On July 16: Top 10 Stories In Under 10 Minutes
1046,2017-04-18 16:00:18.200, Indian Stocks Decline For Fourth Day As Metals Shares Reverse Gains
1047,2019-07-02 08:39:34.062,"Stocks To Watch: DHFL, Hero MotoCorp, IDBI Bank, RCom, Tata Motors, Titan "
1048,2019-06-28 09:38:30.496,All You Need To Know Going Into Trade On June 28
1049,2019-06-28 07:26:09.195,"Stocks To Watch: Cox & Kings, Lupin, NMDC, Tata Motors, Vedanta"
1050,2019-06-25 23:08:10.746,"Alpha Moguls | Ayaz Motiwala On Why Consumer, Financial Stocks Trade At Higher Valuations"
1051,2019-06-20 15:51:24.681,"Sensex, Nifty Clock Best Single-Day Gains In Nearly Three Weeks; Jet Airways Soars 90%"
1052,2017-04-10 19:26:43.000,Trump Cracks Down on Visa Program That Feeds Silicon Valley
1053,2019-06-18 18:48:18.594,"BQ Edge | Investing In Debt Better Than Buying Some Of The Consumer Stocks, Says  S Naren"
1054,2019-06-18 18:34:49.222,BQ Edge | How Basant Maheshwari Avoids ‘Value Traps’
1055,2019-06-18 18:34:20.331,BQ Edge | Ramesh Damani’s Regret: Why I’m Not A Billionaire
1056,2019-06-11 08:31:47.953,All You Need To Know Going Into Trade On June 11
1057,2019-06-07 15:47:43.734," Sensex, Nifty Halt Longest Weekly Gaining Streak In Two Months"
1058,2019-06-07 08:38:36.862,All You Need To Know Going Into Trade On June 7
1059,2019-06-06 20:10:09.949,BQuick On June 6: Top 10 Stories In Under 10 Minutes
1060,2019-06-06 07:32:40.226,All You Need To Know Going Into Trade On June 6
1061,2019-06-04 20:36:37.458,BQuick On June 4: Top 10 Stories In Under 10 Minutes
1062,2019-06-04 15:44:19.233,"Sensex, Nifty Take A Breather From Record Run Ahead Of RBI Policy"
1063,2019-06-04 08:31:58.451,All You Need To Know Going Into Trade On June 4 
1064,2019-05-23 08:24:42.428,All You Need To Know Going Into Trade On May 23
1065,2019-05-23 07:37:09.120,"Stocks To Watch: Bank Of Baroda, DHFL, HDFC Bank, IndiGo, SpiceJet, Thermax"
1066,2019-05-07 08:42:32.562,"Sensex, Nifty End Higher As TCS Leads Earnings Optimism"
1067,2019-04-22 20:31:41.033,BQuick On April 22: Top 10 Stories In Under 10 Minutes
1068,2019-04-18 21:16:42.353,BQuick On April 18: Top 10 Stories In Under 10 Minutes
1069,2019-04-18 15:54:23.872," Sensex, Nifty End Lower After Hitting New Highs"
1070,2019-04-18 07:27:25.711,All You Need To Know Going Into Trade On April 18 
1071,2019-04-16 20:24:51.108,BQuick On April 16: Top 10 Stories In Under 10 Minutes
1072,2019-04-16 07:33:49.335,All You Need To Know Going Into Trade On April 16
1073,2019-04-15 08:48:44.816,All You Need To Know Going Into Trade On April 15
1074,2019-04-11 20:54:40.372,BQuick On April 11: Top 10 Stories In Under 10 Minutes
1075,2019-04-11 15:42:20.636,"Sensex, Nifty End Volatile Session With Minor Gains As Polls Start"
1076,2019-04-05 16:10:19.942,"Sensex, Nifty Clock Longest Weekly Gaining Streak In 14 Months"
1077,2019-04-05 08:02:08.848,All You Need To Know Going Into Trade On April 5
1078,2019-04-05 08:01:47.073,"Stocks To Watch: Cipla, GM Breweries, Jet Airways, Mercator,  Titan Company"
1079,2019-04-03 21:04:36.382,BQuick On April 3: Top 10 Stories In Under 10 Minutes
1080,2019-04-03 18:40:56.777,Why Morgan Stanley’s Ridham Desai Sees More Room For Rally
1081,2019-04-03 15:40:33.763,"Sensex, Nifty Halt Record Run Ahead Of RBI Policy"
1082,2019-04-03 08:14:14.831,All You Need To Know Going Into Trade On April 3
1083,2019-03-29 15:49:03.813,Sensex Clocks Best Fiscal Since FY15
1084,2019-03-29 07:45:59.298,All You Need To Know Going Into Trade On March 29 
1085,2019-03-29 07:45:13.119,"Stocks To Watch: Andhra Bank, Lupin, PFC, REC, Wabco India"
1086,2019-03-22 15:37:39.359,"Sensex, Nifty Clock Longest Weekly Gaining Streak Of 2019"
1087,2019-03-22 08:03:24.200,"Stocks To Watch: Dr. Reddy’s, Fortis, Mindtree, PFC, SpiceJet"
1088,2019-03-22 07:54:56.210,All You Need To Know Going Into Trade On March 22
1089,2017-02-28 15:09:59.704,Nifty 50 Report Card: Profit Grows 14% Despite Demonetisation Bump
1090,2019-03-18 08:21:32.797,"Stocks To Watch: Bandhan Bank, HDFC, Mindtree, RCom"
1091,2019-03-18 07:38:47.633,All You Need To Know Going Into Trade On March 18 
1092,2017-02-26 18:07:29.574,Valuations Do Not Justify Where Markets Are Today: Andrew Holland
1093,2019-03-15 20:30:07.955,BQuick On March 15: Top 10 Stories In Under 10 Minutes
1094,2019-03-14 20:19:14.436,BQuick On March 14: Top 10 Stories In Under 10 Minutes
1095,2019-03-14 15:39:37.943,"Sensex, Nifty End Little Changed After Rallying For Three Days"
1096,2019-03-14 07:58:55.845,All You Need To Know Going Into Trade On March 14 
1097,2019-03-13 08:38:42.120,"Stocks To Watch: Axis Bank, Biocon, Kotak Mahindra, Jet Airways, RCom, Vedanta"
1098,2019-03-13 07:34:24.999,All You Need To Know Going Into Trade On March 13
1099,2019-03-12 07:11:10.090,"Sensex, Nifty End Near Six-Month High"
1100,2019-03-11 08:10:46.066,All You Need To Know Going Into Trade On March 11
1101,2019-03-08 23:44:44.491,"Sensex, Nifty Clock Longest Weekly Gains Since November"
1102,2017-02-22 19:59:20.000,Trump Visa Crackdown Threatens Medical Miracle Search
1103,2019-03-08 20:48:23.552,BQuick On March 8: Top 10 News Stories In Under 10 Minutes
1104,2019-03-07 21:10:59.826,BQuick On March 7: Top 10 News Stories In Under 10 Minutes
1105,2019-02-28 20:32:00.063,BQuick On Feb. 28: Top 10 News Stories In Under 10 Minutes
1106,2019-02-28 15:39:55.873,"Sensex, Nifty End Lower On F&O Expiry Day"
1107,2019-02-27 16:04:17.074,"Sensex, Nifty End Lower For Second Day"
1108,2019-02-27 07:40:32.473,"Stocks To Watch: Allahabad Bank, Dhanlaxmi Bank, GMR Infra, Max India, Tata Steel"
1109,2019-02-27 07:30:48.293,All You Need To Know Going Into Trade On Feb. 27
1110,2019-02-19 21:23:41.305,Sensex Clocks Longest Losing Streak In Nearly Eight Years
